zip;city;sex;age;category;magenta_1;sim_4g;arpu
5323;Tiszaszentimre;M;77;LAK;0;0;3
7200;Dombóvár;;;TSS;0;1;1
2023;Dunabogdány;;;SMB;0;1;3
2500;Esztergom;M;52;LAK;0;1;5
8600;Siófok;M;;LAK;0;0;1
1135;Budapest;;;TSS;0;1;1
3600;Ózd;F;64;LAK;0;1;2
9730;Kőszeg;;;TSS;0;1;1
5900;Orosháza;M;48;LAK;0;1;1
1191;Budapest;;;TSS;0;1;5
2310;Szigetszentmiklós;M;62;LAK;0;1;2
2251;Tápiószecső;F;57;LAK;0;0;1
5600;Békéscsaba;M;;LAK;0;0;2
8784;Kehidakustány;F;43;LAK;0;1;1
4031;Debrecen;M;36;LAK;0;1;2
2769;Tápiószőlős;F;49;LAK;0;1;1
8420;Zirc;M;;SH+;0;1;4
9400;Sopron;M;;LAK;0;0;1
1453;Budapest;;;TSS;0;1;1
7400;Kaposvár;F;64;LAK;0;0;1
6785;Pusztamérges;F;38;LAK;0;0;1
2660;Balassagyarmat;F;34;LAK;0;0;1
1028;Budapest;M;58;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
1034;Budapest;;;TSS;0;1;5
3388;Poroszló;F;54;LAK;0;1;1
2600;Vác;F;26;LAK;0;1;1
1068;Budapest;;;TSS;0;1;1
7400;Kaposvár;M;46;LAK;0;1;2
5461;Tiszaföldvár;M;41;LAK;0;1;1
3963;Karcsa;M;24;LAK;1;1;2
4486;Tiszatelek;F;38;LAK;0;1;1
2233;Ecser;;;SH+;0;0;1
1149;Budapest;;;TSS;0;1;1
8600;Siófok;F;47;LAK;1;1;1
7461;Kaposvár;;;SMB;0;1;1
5241;Abádszalók;M;;LAK;0;0;1
1148;Budapest;M;39;LAK;0;0;1
9961;Rábagyarmat;M;;LAK;0;0;1
3100;Salgótarján;F;50;LAK;0;1;5
8960;Lenti;F;65;LAK;0;0;1
1054;Budapest;;;TSS;0;1;1
6098;Tass;F;75;LAK;0;1;1
8700;Marcali;M;63;LAK;0;1;3
8900;Zalaegerszeg;M;35;LAK;0;0;1
5300;Karcag;;;SMB;0;1;1
8512;Nyárád;F;40;LAK;0;1;4
2890;Tata;F;38;LAK;0;1;1
1013;Budapest;M;;SH+;0;1;1
2465;Ráckeresztúr;F;57;LAK;0;1;1
9600;Sárvár;M;24;LAK;0;1;1
1034;Budapest;;;TSS;0;1;1
6771;Szeged;M;45;LAK;0;1;3
9200;Mosonmagyaróvár;M;32;LAK;0;1;2
1211;Budapest;M;42;LAK;0;0;1
1042;Budapest;M;52;LAK;0;1;2
1087;Budapest;;;TSS;0;0;1
6454;Bácsborsód;;;SMB;0;1;2
5084;Rákócziújfalu;F;43;LAK;0;0;1
8000;Székesfehérvár;;;SMB;0;1;2
3300;Eger;F;54;LAK;0;0;1
6922;Földeák;M;33;LAK;0;0;1
8000;Székesfehérvár;M;44;LAK;0;1;2
8312;Balatonederics;M;46;LAK;0;1;1
9011;Győr;M;48;LAK;0;0;1
2942;Nagyigmánd;M;51;LAK;0;1;4
3212;Gyöngyöshalász;F;26;LAK;0;1;2
7174;Kéty;F;41;LAK;0;1;1
6400;Kiskunhalas;M;21;LAK;0;0;1
4732;Cégénydányád;F;68;LAK;0;0;1
3700;Kazincbarcika;F;62;LAK;1;1;1
9126;Gyarmat;F;27;LAK;0;1;1
2612;Kosd;M;34;LAK;0;0;1
7081;Simontornya;M;33;LAK;0;1;1
1116;Budapest;F;28;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
4087;Hajdúdorog;M;30;LAK;0;0;1
9922;Pinkamindszent;F;39;LAK;0;1;1
1116;Budapest;F;62;LAK;0;1;2
1148;Budapest;M;42;LAK;0;1;2
1196;Budapest;M;45;LAK;0;1;1
5600;Békéscsaba;F;37;LAK;0;1;1
8230;Balatonfüred;F;61;LAK;0;0;1
8932;Pókaszepetk;F;42;LAK;0;1;1
8272;Szentantalfa;F;41;LAK;0;0;1
4150;Püspökladány;F;48;LAK;0;1;1
1107;Budapest;M;54;LAK;0;0;1
1163;Budapest;;;SH+;0;1;4
7545;Nagykorpád;M;23;LAK;0;0;1
1211;Budapest;F;;LAK;0;0;1
1453;Budapest;;;TSS;0;1;1
8866;Becsehely;;;SH+;0;1;4
1082;Budapest;M;70;LAK;0;1;1
6400;Kiskunhalas;;;TSS;0;1;1
1181;Budapest;F;72;LAK;0;0;1
2618;Nézsa;F;35;LAK;0;1;4
3262;Markaz;F;67;LAK;0;0;1
2660;Balassagyarmat;M;;LAK;0;0;1
3627;Domaháza;F;29;LAK;0;0;2
8600;Siófok;M;50;LAK;0;1;1
4177;Földes;F;19;LAK;0;0;1
9437;Hegykő;F;40;LAK;0;1;1
1119;Budapest;M;60;LAK;0;0;1
4564;Nyírmada;M;37;LAK;0;0;1
6333;Dunaszentbenedek;F;41;LAK;1;1;1
9600;Sárvár;F;71;LAK;0;1;3
1453;Budapest;;;TSS;0;1;1
7300;Komló;M;;LAK;0;0;1
6640;Csongrád;F;27;LAK;0;1;3
7623;Pécs;F;;LAK;0;0;1
6500;Baja;;;TSS;0;1;1
1097;Budapest;;;SMB;0;1;2
2800;Tatabánya;F;53;LAK;0;0;1
2472;Kajászó;M;28;LAK;0;1;1
6344;Hajós;M;34;LAK;1;1;1
4130;Derecske;F;39;LAK;0;0;1
3397;Maklár;;;SH+;0;1;1
8800;Nagykanizsa;F;61;LAK;0;1;1
3900;Szerencs;F;36;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
7261;Taszár;M;30;LAK;0;0;1
1133;Budapest;;;TSS;0;1;1
2760;Nagykáta;F;;SH+;0;0;1
7175;Felsőnána;F;55;LAK;0;0;1
2523;Sárisáp;;;SMB;0;1;5
1152;Budapest;;;SH+;0;1;1
1188;Budapest;;;SH+;0;1;3
1042;Budapest;;;SH+;0;1;2
8200;Veszprém;F;71;LAK;0;1;1
7632;Pécs;F;41;LAK;0;1;2
1155;Budapest;;;TSS;0;1;1
2422;Mezőfalva;F;43;LAK;0;1;1
6120;Kiskunmajsa;M;;LAK;0;0;1
3399;Andornaktálya;;;SMB;0;1;1
1173;Budapest;F;73;LAK;0;1;2
6400;Kiskunhalas;F;23;LAK;0;1;1
3213;Atkár;;;SMB;0;1;1
8756;Kisrécse;F;68;LAK;0;0;2
4030;Debrecen;M;24;LAK;0;1;3
4060;Balmazújváros;M;51;LAK;0;1;1
6400;Kiskunhalas;M;41;LAK;0;1;3
4551;Nyíregyháza;M;38;LAK;0;1;1
2433;Sárosd;M;29;LAK;0;1;1
9071;Gönyű;F;49;LAK;0;1;1
9962;Csörötnek;;;SMB;0;1;1
3104;Salgótarján;;;TSS;0;1;1
1152;Budapest;;;SH+;0;1;4
2097;Pilisborosjenő;F;66;LAK;0;1;2
3292;Adács;;;SH+;0;1;1
6600;Szentes;F;60;LAK;0;1;3
5400;Mezőtúr;M;47;LAK;0;0;1
3388;Poroszló;M;43;LAK;0;0;1
8000;Székesfehérvár;M;43;LAK;0;0;1
8104;Inota;M;;LAK;0;0;1
6500;Baja;;;TSS;0;1;5
7054;Tengelic;M;44;LAK;0;1;1
4245;Érpatak;;;SMB;0;1;1
4200;Hajdúszoboszló;F;;SH+;0;1;2
1103;Budapest;;;SMB;0;1;1
8852;Zákány;;;SMB;0;1;2
2072;Zsámbék;;;LAK;0;1;5
1223;Budapest;;;SMB;0;1;1
3348;Szilvásvárad;M;75;LAK;0;0;1
1034;Budapest;M;70;LAK;0;1;2
5430;Tiszaföldvár;F;62;LAK;0;0;1
1211;Budapest;M;42;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
2144;Kerepes;M;;LAK;0;0;1
6422;Tompa;F;;LAK;0;1;1
1196;Budapest;F;51;LAK;0;1;1
1117;Budapest;;;SMB;0;1;1
3561;Felsőzsolca;;;TSS;0;1;1
3533;Miskolc;M;31;LAK;0;1;1
3300;Eger;F;67;LAK;0;0;1
5430;Tiszaföldvár;M;28;LAK;0;1;3
1034;Budapest;M;38;LAK;0;1;1
1108;Budapest;F;33;LAK;0;1;1
1063;Budapest;;;SMB;0;1;1
1087;Budapest;;;TSS;0;1;1
3700;Kazincbarcika;F;22;LAK;0;0;1
1453;Budapest;;;TSS;0;1;1
9171;Győrújfalu;M;46;LAK;0;1;1
7100;Szekszárd;F;44;LAK;0;0;1
6724;Szeged;;;TSS;0;1;1
2225;Üllő;F;38;LAK;0;0;1
1188;Budapest;F;56;LAK;0;0;1
1132;Budapest;M;41;LAK;0;1;1
8600;Siófok;M;47;LAK;0;1;2
7627;Pécs;M;60;LAK;0;1;1
1113;Budapest;F;70;LAK;0;1;1
1158;Budapest;;;SMB;0;1;5
1138;Budapest;;;SMB;0;1;2
1194;Budapest;;;SMB;0;1;1
1118;Budapest;M;37;LAK;0;1;2
5126;Jászfényszaru;F;32;LAK;0;1;1
4100;Berettyóújfalu;M;45;LAK;0;1;2
8400;Ajka;M;43;LAK;0;1;1
3200;Gyöngyös;F;59;LAK;0;1;2
5500;Gyomaendrőd;;;TSS;0;1;1
1211;Budapest;M;42;LAK;0;1;1
1453;Budapest;;;TSS;0;1;1
4032;Debrecen;;;TSS;0;1;5
7140;Bátaszék;F;;LAK;0;0;1
3400;Mezőkövesd;;;SH+;0;1;2
1042;Budapest;;;SH+;0;1;1
7623;Pécs;M;61;LAK;0;1;2
1157;Budapest;M;48;LAK;0;1;1
2310;Szigetszentmiklós;M;45;LAK;0;1;1
2220;Vecsés;;;SH+;0;1;1
9200;Mosonmagyaróvár;M;69;LAK;0;0;1
1054;Budapest;;;TSS;0;1;2
2233;Ecser;;;SMB;0;1;1
1093;Budapest;M;89;LAK;0;0;1
6724;Szeged;F;51;LAK;0;1;1
2691;Nógrádkövesd;M;23;LAK;0;0;1
2750;Nagykőrös;F;25;LAK;0;1;2
8718;Tapsony;F;47;LAK;0;1;1
2890;Tata;M;51;LAK;0;1;1
9026;Győr;F;33;LAK;0;1;1
1238;Budapest;F;49;LAK;0;1;1
2628;Szob;M;35;LAK;0;0;2
9330;Kapuvár;M;44;LAK;0;1;5
1196;Budapest;M;49;LAK;1;1;2
2518;Leányvár;F;40;LAK;0;1;1
4100;Berettyóújfalu;F;50;LAK;0;0;1
4087;Hajdúdorog;;;SMB;0;1;5
6050;Lajosmizse;;;SH+;0;1;1
1031;Budapest;M;65;LAK;0;0;1
7563;Somogyszob;;;SMB;0;1;2
2941;Ács;F;29;LAK;0;0;1
2737;Ceglédbercel;M;24;LAK;0;1;1
6721;Szeged;F;44;LAK;0;1;3
4032;Debrecen;F;48;LAK;0;0;1
6913;Csanádpalota;M;40;LAK;0;1;2
3335;Bükkszék;M;71;LAK;0;0;1
8000;Székesfehérvár;F;55;LAK;0;1;1
4027;Debrecen;M;69;LAK;0;1;1
1048;Budapest;;;SH+;0;1;5
6723;Szeged;F;31;LAK;0;1;1
4524;Ajak;M;68;LAK;0;0;1
2030;Érd;;;SMB;0;1;1
2161;Csomád;F;;LAK;0;0;1
3600;Ózd;M;58;LAK;0;1;3
5136;Jászszentandrás;;;SH+;0;1;1
7940;Szentlőrinc;M;55;LAK;0;0;1
3530;Miskolc;M;79;LAK;0;0;1
7900;Szigetvár;;;SMB;0;1;1
1038;Budapest;M;47;LAK;0;0;1
1112;Budapest;F;;LAK;0;0;1
5836;Dombegyház;M;55;LAK;0;0;1
6640;Csongrád;F;48;LAK;0;1;2
5905;Orosháza;M;30;LAK;0;1;4
3292;Adács;M;32;LAK;0;1;2
1038;Budapest;;;SMB;0;0;1
4611;Jéke;;;SMB;0;1;2
5700;Gyula;;;SH+;0;1;1
5600;Békéscsaba;F;;LAK;0;0;1
3630;Putnok;M;23;LAK;0;1;2
1143;Budapest;F;43;LAK;0;1;1
3526;Miskolc;F;41;LAK;0;0;2
5136;Jászszentandrás;;;SH+;0;1;1
5100;Jászberény;M;40;LAK;0;1;1
1185;Budapest;;;SMB;0;1;2
7570;Barcs;;;SH+;0;0;1
4400;Nyíregyháza;M;42;LAK;0;0;1
1133;Budapest;F;53;LAK;0;1;1
3125;Szilaspogony;M;67;LAK;0;1;1
1211;Budapest;M;42;LAK;0;1;1
1144;Budapest;F;45;LAK;0;1;2
1453;Budapest;;;TSS;0;0;1
1131;Budapest;M;67;LAK;0;0;1
1054;Budapest;;;SH+;0;1;1
8971;Zalabaksa;;;TSS;0;1;5
5430;Tiszaföldvár;M;52;LAK;0;0;1
7614;Pécs;;;SMB;0;1;1
1113;Budapest;;;SMB;0;1;1
9700;Szombathely;F;66;LAK;0;0;1
9317;Szany;F;62;LAK;0;1;1
6723;Szeged;;;SMB;0;1;1
1042;Budapest;;;SH+;0;0;1
6723;Szeged;;;SH+;0;1;1
1133;Budapest;M;72;LAK;0;1;1
2013;Pomáz;M;;LAK;0;0;1
9400;Sopron;;;SMB;0;0;1
2120;Dunakeszi;F;38;LAK;0;0;1
2131;Göd;M;38;LAK;0;1;1
6922;Földeák;F;37;LAK;0;1;1
1145;Budapest;M;56;LAK;0;1;2
1012;Budapest;;;TSS;0;1;5
2194;Tura;F;61;LAK;0;1;2
6235;Bócsa;F;;LAK;0;0;1
6640;Csongrád;M;;LAK;0;0;1
6791;Szeged;;;SH+;0;0;1
3626;Hangony;M;37;LAK;0;1;1
1124;Budapest;F;25;LAK;0;1;1
8754;Galambok;F;56;LAK;0;1;1
8900;Zalaegerszeg;F;56;LAK;0;1;1
1112;Budapest;F;45;LAK;0;1;1
1173;Budapest;;;SH+;0;1;3
7144;Decs;F;48;LAK;0;1;1
1013;Budapest;M;46;LAK;0;1;1
5711;Gyula;F;61;LAK;0;1;1
3100;Salgótarján;F;69;LAK;0;1;1
4031;Debrecen;M;37;LAK;0;0;1
1089;Budapest;M;;LAK;0;0;1
8756;Nagyrécse;F;39;LAK;0;0;1
5000;Szolnok;;;SMB;0;1;3
8000;Székesfehérvár;F;69;LAK;0;1;2
2220;Vecsés;F;46;LAK;0;1;3
7227;Gyulaj;F;35;LAK;0;0;1
1211;Budapest;M;42;LAK;0;1;1
3235;Mátraszentimre;;;SH+;0;1;1
3525;Miskolc;;;SMB;0;1;3
1181;Budapest;F;77;LAK;0;1;1
1223;Budapest;M;71;LAK;0;1;1
9022;Győr;M;;LAK;0;0;1
4025;Debrecen;F;36;LAK;0;1;1
3464;Tiszavalk;M;56;LAK;0;0;1
8790;Zalaszentgrót;M;55;LAK;0;0;1
4025;Debrecen;;;SH+;0;1;1
6931;Apátfalva;F;64;LAK;0;0;1
4027;Debrecen;F;39;LAK;0;1;1
1751;Budapest;;;TSS;0;0;2
1119;Budapest;;;TSS;0;1;1
1158;Budapest;;;TSS;0;1;1
8000;Székesfehérvár;M;44;LAK;0;1;2
5100;Jászberény;F;36;LAK;0;1;1
1094;Budapest;F;38;LAK;0;0;1
8360;Keszthely;;;SH+;0;1;1
9400;Sopron;M;56;LAK;0;1;2
1113;Budapest;F;51;LAK;0;1;2
7614;Pécs;;;SMB;0;1;1
1188;Budapest;F;55;LAK;0;1;2
1211;Budapest;M;42;LAK;0;1;1
4031;Debrecen;F;38;LAK;0;0;3
2660;Balassagyarmat;M;63;LAK;0;1;1
2461;Tárnok;M;31;LAK;0;1;2
3716;Újcsanálos;M;25;LAK;0;1;2
8135;Dég;F;58;LAK;0;0;1
7251;Kapospula;M;;LAK;0;0;1
3400;Mezőkövesd;F;24;LAK;0;1;3
1215;Budapest;M;49;LAK;0;1;1
2030;Érd;M;69;LAK;0;0;1
6923;Óföldeák;M;40;LAK;0;1;2
1078;Budapest;;;TSS;0;1;2
5600;Békéscsaba;;;SMB;0;1;1
2030;Érd;M;;LAK;0;0;1
1239;Budapest;F;40;LAK;0;1;2
5700;Gyula;F;54;LAK;0;0;1
9761;Táplánszentkereszt;M;40;LAK;0;0;1
6720;Szeged;;;SH+;0;0;1
3510;Miskolc;;;SH+;0;1;2
4642;Tornyospálca;M;26;LAK;0;1;1
1174;Budapest;M;44;LAK;0;1;3
7800;Siklós;F;55;LAK;0;1;3
9351;Babót;M;46;LAK;0;1;2
1037;Budapest;;;SMB;0;1;2
8220;Balatonalmádi;M;;LAK;0;0;1
2529;Annavölgy;M;48;LAK;0;0;1
5945;Kardoskút;M;35;LAK;0;0;1
2451;Ercsi;;;SMB;0;1;1
9757;Meggyeskovácsi;M;46;LAK;0;1;1
7095;Újireg;M;;LAK;0;0;2
1139;Budapest;;;TSS;0;0;1
8900;Zalaegerszeg;;;TSS;0;1;1
1042;Budapest;;;SH+;0;0;1
6120;Kiskunmajsa;F;45;LAK;0;1;1
8229;Csopak;;;TSS;0;1;1
1125;Budapest;;;TSS;0;1;5
2310;Szigetszentmiklós;F;79;LAK;0;0;1
8380;Hévíz;;;SMB;0;1;2
8749;Zalakaros;F;62;LAK;0;0;1
6346;Sükösd;M;25;LAK;0;1;3
9400;Sopron;M;52;LAK;0;0;1
1162;Budapest;F;;LAK;0;0;1
1146;Budapest;;;TSS;0;0;1
7632;Pécs;M;38;LAK;0;0;1
1096;Budapest;F;;SH+;0;1;1
3321;Egerbakta;;;SH+;0;0;1
8111;Seregélyes;M;50;LAK;1;1;1
6000;Kecskemét;F;40;LAK;0;1;2
4032;Debrecen;F;82;LAK;0;0;1
6725;Szeged;;;SH+;0;1;3
3726;Alsószuha;M;38;LAK;0;0;1
1034;Budapest;;;TSS;0;1;1
6000;Kecskemét;F;24;LAK;0;1;3
2100;Gödöllő;;;SMB;0;1;2
4142;Zsáka;M;22;LAK;0;1;1
2641;Berkenye;M;29;LAK;0;1;1
6000;Kecskemét;F;43;LAK;0;1;3
8971;Zalabaksa;;;TSS;0;1;1
2310;Szigetszentmiklós;M;43;LAK;0;1;1
1042;Budapest;;;SMB;0;1;1
8514;Mezőlak;M;;LAK;0;1;1
8900;Zalaegerszeg;F;39;LAK;0;0;1
8200;Veszprém;;;SMB;0;1;1
2440;Százhalombatta;F;41;LAK;0;0;1
2400;Dunaújváros;M;29;LAK;0;1;1
7695;Mecseknádasd;;;LAK;0;1;1
4400;Nyíregyháza;F;64;LAK;0;1;2
1078;Budapest;F;52;LAK;0;1;1
7100;Szekszárd;F;55;LAK;0;1;3
1211;Budapest;M;42;LAK;0;1;1
2083;Solymár;F;45;LAK;0;0;1
9484;Pereszteg;;;SMB;0;1;2
5071;Besenyszög;F;62;LAK;0;0;1
9917;Halogy;;;TSS;0;1;1
8960;Lenti;M;;LAK;0;0;1
2335;Taksony;F;25;LAK;0;1;2
6400;Kiskunhalas;;;TSS;0;1;1
1215;Budapest;M;49;LAK;0;1;1
9700;Szombathely;F;43;LAK;0;1;3
6768;Baks;M;48;LAK;0;0;1
1453;Budapest;;;TSS;0;0;1
1112;Budapest;F;51;LAK;1;1;2
2800;Tatabánya;M;20;LAK;0;1;1
7768;Vokány;F;51;LAK;0;1;1
4029;Debrecen;F;26;LAK;0;1;1
2687;Bercel;M;37;LAK;0;1;1
1047;Budapest;;;TSS;0;1;3
7011;Alap;M;47;LAK;0;1;2
2040;Budaörs;;;SH+;0;1;4
1051;Budapest;F;59;LAK;0;0;1
1042;Budapest;;;SH+;0;1;1
7940;Szentlőrinc;F;33;LAK;0;1;1
2030;Érd;F;37;LAK;0;0;1
2143;Kistarcsa;F;61;LAK;0;1;1
4032;Debrecen;F;26;LAK;0;1;1
3104;Salgótarján;;;TSS;0;0;1
8900;Zalaegerszeg;F;58;LAK;0;0;1
8315;Gyenesdiás;M;22;LAK;0;0;2
4242;Hajdúhadház;M;57;LAK;0;0;1
5462;Cibakháza;F;32;LAK;0;0;1
8800;Nagykanizsa;F;32;LAK;0;1;4
8640;Fonyód;M;37;LAK;0;1;1
3400;Mezőkövesd;M;;LAK;0;0;1
7400;Kaposvár;;;SMB;0;1;4
3535;Miskolc;M;83;LAK;0;0;1
1156;Budapest;F;47;LAK;0;0;1
6060;Tiszakécske;F;;SH+;0;1;3
5664;Medgyesbodzás;M;22;LAK;0;0;1
2500;Esztergom;F;55;LAK;1;1;1
1211;Budapest;M;42;LAK;0;0;1
8314;Vonyarcvashegy;F;68;LAK;0;1;1
1149;Budapest;;;TSS;0;1;1
2096;Üröm;F;40;LAK;0;1;1
6400;Kiskunhalas;;;TSS;0;1;1
1026;Budapest;M;47;LAK;0;1;1
8700;Marcali;F;37;LAK;0;1;3
3178;Varsány;F;63;LAK;0;1;1
6724;Szeged;F;37;LAK;1;1;2
4363;Nyírmihálydi;F;41;LAK;0;1;1
5474;Tiszasas;F;42;LAK;0;0;2
4440;Tiszavasvári;M;31;LAK;0;1;3
1211;Budapest;M;42;LAK;0;1;1
9707;Szombathely;F;;LAK;0;0;1
2040;Budaörs;;;SMB;0;1;2
8516;Kemeneshőgyész;M;77;LAK;0;0;1
4600;Kisvárda;;;SMB;0;1;1
2760;Nagykáta;M;39;LAK;0;1;1
7020;Dunaföldvár;M;46;LAK;0;1;1
7633;Pécs;M;;LAK;0;0;1
4241;Bocskaikert;M;38;LAK;0;1;2
7130;Tolna;F;66;LAK;0;0;1
1211;Budapest;M;42;LAK;0;1;1
8200;Veszprém;;;SMB;0;1;1
3300;Eger;;;TSS;0;1;1
1085;Budapest;;;SMB;0;1;2
8000;Székesfehérvár;M;45;LAK;0;1;1
3980;Sátoraljaújhely;F;34;LAK;0;1;1
5123;Jászárokszállás;;;TSS;0;1;1
8900;Zalaegerszeg;F;51;LAK;0;1;1
9028;Győr;;;SH+;0;1;1
7186;Aparhant;M;53;LAK;1;1;1
6000;Kecskemét;F;64;LAK;0;0;1
2654;Romhány;M;29;LAK;0;1;2
1087;Budapest;;;TSS;0;1;1
6000;Kecskemét;;;SH+;0;1;1
9022;Győr;M;41;LAK;0;0;1
5700;Gyula;M;68;LAK;0;0;1
6723;Szeged;F;21;LAK;0;1;3
6767;Ópusztaszer;M;59;LAK;0;0;1
5130;Jászapáti;F;58;LAK;0;1;3
2193;Galgahévíz;;;SMB;0;1;1
6113;Petőfiszállás;F;44;LAK;0;1;1
1171;Budapest;F;61;LAK;0;1;1
3300;Eger;M;85;LAK;0;0;1
8152;Kőszárhegy;M;36;LAK;0;0;1
2400;Dunaújváros;M;27;LAK;0;1;1
4032;Debrecen;;;TSS;0;1;3
9169;Barbacs;M;54;LAK;0;1;1
8800;Nagykanizsa;F;50;LAK;0;1;2
5321;Kunmadaras;M;32;LAK;0;1;1
2132;Göd;;;TSS;0;1;1
9200;Mosonmagyaróvár;M;39;LAK;0;1;5
1051;Budapest;;;TSS;0;1;1
9226;Dunasziget;F;26;LAK;0;1;2
7561;Nagybajom;M;30;LAK;0;1;1
1026;Budapest;F;45;LAK;0;1;3
2351;Alsónémedi;;;TSS;0;1;3
1149;Budapest;;;TSS;0;1;1
6000;Kecskemét;M;73;LAK;0;1;3
1066;Budapest;;;TSS;0;1;1
8360;Keszthely;;;SMB;0;1;4
1191;Budapest;F;41;LAK;0;1;2
2536;Nyergesújfalu;F;22;LAK;0;1;1
1042;Budapest;;;SH+;0;1;1
2656;Szátok;F;44;LAK;0;1;1
1300;Budapest;;;TSS;0;1;1
2660;Balassagyarmat;M;40;LAK;0;1;2
1013;Budapest;M;46;LAK;0;1;1
3580;Tiszaújváros;M;35;LAK;0;0;1
3525;Miskolc;;;SH+;0;1;1
2890;Tata;F;;LAK;0;0;1
5451;Öcsöd;M;61;LAK;0;0;1
9151;Abda;F;;LAK;0;0;1
8800;Nagykanizsa;;;SMB;0;1;2
3655;Hét;M;49;LAK;0;1;2
1054;Budapest;F;40;LAK;0;1;2
4401;Nyíregyháza;M;40;LAK;0;0;1
1097;Budapest;M;42;LAK;0;1;1
2433;Sárosd;F;;LAK;0;0;1
9700;Szombathely;M;49;LAK;0;0;1
9152;Börcs;M;27;LAK;0;1;1
1215;Budapest;M;49;LAK;0;0;1
2319;Szigetújfalu;F;61;LAK;0;1;2
4030;Debrecen;M;51;LAK;0;1;1
2800;Tatabánya;M;24;LAK;0;1;1
2541;Lábatlan;F;41;LAK;0;0;1
1300;Budapest;;;TSS;0;1;1
1151;Budapest;F;57;LAK;1;1;1
7030;Paks;;;SH+;0;1;1
3956;Viss;F;47;LAK;0;1;1
5742;Elek;F;42;LAK;0;1;3
9800;Vasvár;;;SMB;0;1;1
2030;Érd;F;44;LAK;0;1;1
1013;Budapest;M;46;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
1119;Budapest;;;SH+;0;1;2
7400;Kaposvár;M;61;LAK;0;1;1
8000;Székesfehérvár;;;SMB;0;1;1
1386;Budapest;;;TSS;0;1;1
5321;Kunmadaras;F;47;LAK;0;1;4
7973;Endrőc;M;43;LAK;0;1;1
5000;Szolnok;M;50;LAK;0;1;1
2064;Csabdi;M;25;LAK;0;0;1
8901;Zalaegerszeg;;;SH+;0;1;2
6400;Kiskunhalas;;;TSS;0;1;1
1043;Budapest;M;54;LAK;0;1;2
1161;Budapest;F;71;LAK;0;0;1
5515;Ecsegfalva;F;62;LAK;0;0;1
7627;Pécs;F;45;LAK;0;1;1
5661;Újkígyós;M;40;LAK;0;1;2
8200;Veszprém;;;SH+;0;0;1
1108;Budapest;M;38;LAK;0;0;1
1135;Budapest;;;SH+;0;0;5
1028;Budapest;F;60;LAK;0;1;2
3034;Szűcsi;M;42;LAK;0;0;1
1054;Budapest;F;68;LAK;0;1;1
8992;Hagyárosbörönd;F;28;LAK;0;1;2
2890;Tata;F;28;LAK;0;1;1
1162;Budapest;;;SH+;0;0;4
1051;Budapest;;;TSS;0;1;1
1116;Budapest;F;38;LAK;0;1;1
2120;Dunakeszi;F;39;LAK;0;1;1
2200;Monor;;;SH+;0;0;1
5945;Kardoskút;M;;SH+;0;0;2
8060;Mór;F;61;LAK;0;1;2
1156;Budapest;M;39;LAK;0;0;1
2040;Budaörs;M;29;LAK;0;1;3
8229;Csopak;;;TSS;0;1;1
6454;Bácsborsód;;;SMB;0;1;1
2071;Páty;;;TSS;0;1;1
2049;Diósd;M;45;LAK;0;0;1
2230;Gyömrő;M;55;LAK;0;1;3
1113;Budapest;;;TSS;0;1;5
5300;Karcag;F;19;LAK;0;1;1
1087;Budapest;;;TSS;0;1;1
2700;Cegléd;F;50;LAK;0;0;1
9834;Csehimindszent;M;34;LAK;0;1;3
1191;Budapest;M;39;LAK;0;1;3
8782;Zalacsány;;;SMB;0;1;1
1026;Budapest;;;SMB;0;1;5
2000;Szentendre;M;36;LAK;0;1;1
3000;Hatvan;;;TSS;0;1;1
3300;Eger;M;;LAK;0;1;1
6800;Hódmezővásárhely;F;28;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
5462;Cibakháza;M;53;LAK;0;1;1
9700;Szombathely;;;SH+;0;0;1
2319;Szigetújfalu;M;;SH+;0;1;1
2120;Dunakeszi;M;54;LAK;0;0;2
1215;Budapest;M;49;LAK;0;0;1
6720;Szeged;;;TSS;0;1;1
3980;Sátoraljaújhely;F;32;LAK;0;1;1
1042;Budapest;;;SH+;0;0;1
6724;Szeged;;;TSS;0;1;5
1088;Budapest;;;SH+;0;1;2
7960;Marócsa;F;72;LAK;0;1;1
9097;Mezőörs;F;26;LAK;0;1;1
1171;Budapest;M;49;LAK;0;1;2
1084;Budapest;M;44;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
4034;Debrecen;;;SMB;0;1;1
8156;Kisláng;M;53;LAK;0;1;1
8800;Nagykanizsa;M;57;LAK;0;0;1
8999;Zalalövő;F;60;LAK;0;1;1
7018;Sárbogárd;F;;LAK;0;0;1
1134;Budapest;M;;LAK;0;0;1
1065;Budapest;;;TSS;0;1;2
1133;Budapest;M;81;LAK;0;0;1
1013;Budapest;M;46;LAK;0;1;1
8360;Keszthely;;;SMB;0;1;1
1186;Budapest;;;SMB;0;1;3
2230;Gyömrő;M;37;LAK;0;1;2
1013;Budapest;M;46;LAK;0;1;1
