dataset;subscriber;zip;sex;age;magan;uzleti;magenta_1;arpu;sim_4g
10.08;58102777;1215;M;49;1;0;0;1;1
10.08;581B58AD;1103;;;0;1;0;1;1
10.08;5843DFF7;1239;F;;1;0;0;1;0
10.08;5838FFDB;1241;M;52;1;0;0;2;1
10.08;58228FB1;1106;M;43;1;0;0;1;0
10.08;580855B2;1204;F;27;1;0;0;2;1
10.08;583F4A5F;1085;;;1;1;0;1;1
10.08;5858E991;1158;;;0;1;0;5;1
10.08;580D1835;1453;;;0;1;0;1;1
10.08;58130601;1158;;;0;1;0;1;1
10.08;583EAE72;1211;M;42;1;0;0;1;0
10.08;5818D6CE;1215;M;49;1;0;0;1;1
10.08;58393792;1399;;;0;1;0;1;1
10.08;5834A8F9;1149;;;0;1;0;1;1
10.08;5818D6DF;1192;M;44;1;0;0;3;1
10.08;580DE251;1453;;;0;1;0;1;1
10.08;580D79D0;1013;M;46;1;0;0;1;1
10.08;582EDE7F;1096;F;25;1;0;0;3;1
10.08;582236C0;1119;;;1;1;0;1;0
10.08;5814518A;1211;M;42;1;0;0;1;0
10.08;5806909D;1139;;;0;1;0;1;0
10.08;58324785;1108;M;38;1;0;0;1;1
10.08;58014E50;1082;M;;1;0;0;1;0
10.08;5841EEA1;1142;;;1;1;0;1;0
10.08;582117AC;1131;M;46;1;0;0;1;1
10.08;5839209E;1042;;;0;1;0;1;1
10.08;58092A0B;1149;;;0;1;0;1;1
10.08;583B507D;1144;F;70;1;0;0;2;1
10.08;5808C114;1097;M;;1;0;0;1;0
10.08;581AF086;1147;M;28;1;0;0;1;1
10.08;5858A186;1155;M;40;1;0;0;3;1
10.08;58290094;1048;F;49;1;0;0;2;1
10.08;5811B84F;1214;M;33;1;0;0;1;0
10.08;580DFD2A;1142;M;55;1;0;0;1;0
10.08;582133EF;1138;;;0;1;0;1;1
10.08;58484394;1041;M;65;1;0;0;1;0
10.08;584FAE94;1119;;;0;1;0;1;0
10.08;583E010C;1171;F;49;1;0;0;2;1
10.08;582EADA9;1214;M;50;1;0;0;2;1
10.08;5827D096;1173;F;32;1;0;0;2;1
10.08;58162471;1211;M;42;1;0;0;1;0
10.08;5828A1DF;1054;;;0;1;0;1;1
10.08;5810ED0E;1453;;;0;1;0;1;1
10.08;5833E938;1186;;;0;1;0;3;1
10.08;5843654D;1034;;;1;1;0;1;1
10.08;5826BAC5;1211;;;1;1;0;1;1
10.08;58324517;1013;M;46;1;0;0;1;1
10.08;5800CEB2;1453;;;0;1;0;1;1
10.08;585941C8;1186;;;0;1;0;1;1
10.08;581ACD69;1147;M;24;1;0;0;1;0
10.08;582EF2C7;1042;;;1;1;0;1;1
10.08;58152489;1138;F;42;1;0;0;2;1
10.08;580900D1;1042;;;1;1;0;1;1
10.08;583F4C3D;1106;M;50;1;0;0;1;1
10.08;582A71C0;1211;M;42;1;0;0;1;0
10.08;58283EF7;1165;M;;1;0;0;1;1
10.08;5838BD02;1222;M;82;1;0;0;1;1
10.08;5838C079;1211;M;42;1;0;0;1;1
10.08;584A92B2;1037;;;0;1;0;5;1
10.08;5817F9B4;1300;;;0;1;0;1;1
10.08;581FA2C3;1121;;;0;1;0;1;1
10.08;58393A79;1202;M;38;1;0;0;1;0
10.08;580D02EC;1453;;;0;1;0;2;1
10.08;5813C099;1032;;;1;1;0;3;1
10.08;58338844;1022;;;1;1;0;1;1
10.08;58335B9B;1054;;;0;1;0;2;1
10.08;5833AC97;1453;;;0;1;0;1;1
10.08;5838CDB5;1211;M;42;1;0;0;1;0
10.08;58309367;1391;;;0;1;0;1;1
10.08;580B857F;1211;M;42;1;0;0;1;0
10.08;58472A4E;1149;;;0;1;0;1;1
10.08;584D5D11;1195;M;72;1;0;0;1;0
10.08;580F3ACA;1139;;;0;1;0;1;0
10.08;583AAB09;1088;F;37;1;0;1;2;1
10.08;584532AC;1089;F;45;1;0;0;3;1
10.08;585FA157;1211;M;69;1;0;0;2;1
10.08;581DF0C0;1139;F;40;1;0;0;2;1
10.08;582EB157;1453;;;0;1;0;1;1
10.08;585E3ABA;1081;M;29;1;0;0;2;1
10.08;580A78B9;1214;M;37;1;0;0;1;0
10.08;584965A5;1108;M;38;1;0;0;1;0
10.08;584A8000;1134;M;44;1;0;0;1;1
10.08;5824FC1A;1215;M;49;1;0;0;1;0
10.08;584960E5;1031;M;;1;0;0;1;0
10.08;584C37FA;1131;M;42;1;0;0;3;1
10.08;58337359;1077;M;27;1;0;0;2;1
10.08;58119802;1034;;;0;1;0;1;1
10.08;58145F38;1215;F;53;1;0;0;1;1
10.08;581CC0CB;1388;;;0;1;0;1;0
10.08;581E5738;1142;;;1;1;0;1;1
10.08;581FBCC3;1211;M;42;1;0;0;1;1
10.08;580AB1B2;1089;;;1;1;0;3;1
10.08;5822F96A;1092;M;85;1;0;0;1;1
10.08;585CF8DC;1112;;;1;1;0;1;1
10.08;584EA3CF;1111;;;0;1;0;1;1
10.08;585ECF0D;1042;;;1;1;0;1;1
10.08;580D067B;1132;M;46;1;0;0;2;1
10.08;584ED533;1213;M;44;1;0;0;1;1
10.08;58443B05;1205;F;79;1;0;0;1;0
10.08;584BB856;1013;;;1;0;0;1;1
10.08;5820DA15;1211;M;42;1;0;0;1;0
10.08;584EC33B;1141;M;23;1;0;0;1;1
10.08;58222554;1042;;;1;1;0;1;1
10.08;58194070;1453;;;0;1;0;1;1
10.08;582066FD;1131;;;1;1;0;1;1
10.08;584987CD;1105;M;29;1;0;0;1;1
10.08;582C327E;1095;;;0;1;0;1;1
10.08;58248D57;1211;M;42;1;0;0;1;1
10.08;584075D2;1182;M;45;1;0;0;1;1
10.08;580D0333;1054;;;0;1;0;1;1
10.08;5842D281;1039;M;73;1;0;0;1;1
10.08;5843C83D;1022;F;62;1;0;0;2;1
10.08;58407998;1751;;;0;1;0;2;1
10.08;58131020;1023;;;0;1;0;1;1
10.08;58407DD1;1194;;;0;1;0;5;1
10.08;5827338B;1225;;;0;1;0;3;1
10.08;582CB2EF;1211;M;42;1;0;0;1;1
10.08;582041FE;1103;;;0;1;0;1;1
10.08;5808068D;1211;M;42;1;0;0;1;1
10.08;58141B53;1039;;;1;1;0;4;1
10.08;581EE6B0;1152;M;44;1;0;0;1;1
10.08;5836D6B7;1111;F;40;1;0;0;1;1
10.08;583F957E;1087;;;0;1;0;5;1
10.08;584A3F1A;1082;F;60;1;0;0;2;1
10.08;583890F1;1156;M;50;1;0;0;5;1
10.08;580DFF0E;1039;M;29;1;0;0;5;1
10.08;5830F6E0;1173;F;32;1;0;0;1;1
10.08;583A4E5E;1088;;;0;1;0;2;1
10.08;583FD4BC;1181;M;;1;0;0;1;0
10.08;5815E57C;1125;F;76;1;0;0;1;0
10.08;583AB783;1096;M;32;1;0;0;2;1
10.08;582AA538;1046;F;61;1;0;0;4;1
10.08;580D1EC7;1032;F;26;1;0;0;1;0
10.08;583F13A4;1149;M;55;1;0;0;3;1
10.08;5832D16F;1053;;;0;1;0;2;1
10.08;5811A252;1108;M;38;1;0;0;1;0
10.08;5814CD58;1117;;;1;0;0;1;1
10.08;5806630C;1098;F;44;1;0;0;1;1
10.08;58262638;1188;F;45;1;0;0;2;1
10.09;584A3F28;1135;F;82;1;0;1;1;1
10.09;5801F4AE;1042;;;1;1;0;1;1
10.09;583783B5;1149;;;0;1;0;1;1
10.09;582C40F8;1055;;;1;1;0;5;1
10.09;5808B695;1453;;;0;1;0;1;1
10.09;583B2868;1453;;;0;1;0;1;1
10.09;582AADF1;1033;F;67;1;0;0;2;0
10.09;58391A17;1073;;;0;1;0;1;0
10.09;582F22F8;1071;F;75;1;0;0;1;1
10.09;58080443;1222;;;0;1;0;1;1
10.09;5840C375;1065;;;1;1;0;3;1
10.09;582101CB;1113;;;0;1;0;3;1
10.09;58580CFE;1108;M;38;1;0;0;1;0
10.09;581923EB;1223;;;0;1;0;1;1
10.09;580517FA;1215;M;49;1;0;0;1;1
10.09;5822B35E;1211;M;42;1;0;0;1;1
10.09;58226073;1054;;;0;1;0;5;1
10.09;5859DCF2;1300;;;0;1;0;1;1
10.09;585C408D;1135;;;0;1;0;1;1
10.09;580F7DD3;1203;M;78;1;0;1;1;1
10.09;58136C0B;1139;F;53;1;0;0;2;1
10.09;5808B4A5;1077;;;1;1;0;4;0
10.09;58016FB2;1028;;;1;1;0;4;1
10.09;5831FD68;1027;;;1;1;0;1;1
10.09;585EDFF6;1087;;;0;1;0;1;1
10.09;585EB7C5;1162;M;67;1;0;0;1;0
10.09;580DE08C;1126;;;1;1;0;1;1
10.09;5833650E;1042;M;54;1;0;0;1;1
10.09;5807266B;1111;M;67;1;0;0;1;0
10.09;5807CFE9;1107;;;0;1;0;1;1
10.09;5805BFFE;1122;M;47;1;0;0;1;1
10.09;58346D33;1211;M;42;1;0;0;1;1
10.09;581708E1;1013;M;46;1;0;0;2;1
10.09;582FE33F;1162;M;38;1;0;0;1;0
10.09;585F0221;1037;;;0;1;0;4;1
10.09;583CA215;1033;;;0;1;0;1;0
10.09;5844A488;1029;;;1;1;0;1;0
10.09;5826E180;1112;M;39;1;0;0;4;1
10.09;5824DC4B;1108;M;38;1;0;0;1;0
10.09;585D278B;1118;F;54;1;0;0;2;0
10.09;5818E50D;1021;;;0;1;0;2;1
10.09;58110B3F;1181;M;;1;0;0;1;0
10.09;580129FB;1043;F;78;1;0;0;1;1
10.09;582ADCAF;1115;M;30;1;0;0;1;1
10.09;5859687D;1133;M;;1;0;0;1;0
10.09;5808BE17;1202;F;69;1;0;0;2;1
10.09;585E551E;1156;M;52;1;0;0;3;1
10.09;580AB86D;1096;F;44;1;0;0;1;1
10.09;585FBB1C;1186;F;32;1;0;0;3;0
10.09;5804A6CF;1211;M;42;1;0;0;1;0
10.09;581BFB6C;1136;M;43;1;0;0;1;1
10.09;5831AE10;1453;;;0;1;0;1;1
10.09;580E1FCB;1042;;;1;1;0;1;0
10.09;58353448;1211;M;42;1;0;0;1;1
10.09;5806D3D9;1211;M;42;1;0;0;1;0
10.09;584CB854;1135;F;39;1;0;0;3;0
10.09;58266E21;1114;;;0;1;0;2;0
10.09;584ECAF4;1154;F;38;1;0;0;2;1
10.09;584CB2DD;1149;F;61;1;0;0;1;1
10.09;58190D6E;1202;;;0;1;0;1;1
10.09;584C2450;1037;;;0;1;0;2;1
10.09;585A8057;1042;;;1;1;0;1;1
10.09;58094CAD;1149;;;0;1;0;2;1
10.09;582E09FF;1173;M;44;1;0;0;2;1
10.09;582F0F73;1211;M;42;1;0;0;1;0
10.09;5844B50C;1204;M;60;1;0;0;2;1
10.09;584F835E;1095;;;0;1;0;1;1
10.09;582BB636;1087;;;0;1;0;1;1
10.09;5817ABB8;1053;;;0;1;0;1;1
10.09;580ACE4F;1145;;;1;1;0;1;1
10.09;5809428E;1037;F;48;1;0;1;3;1
10.09;58365037;1083;M;42;1;0;0;1;0
10.09;5849690E;1042;M;;1;0;0;1;0
10.09;582CF633;1133;F;;1;0;0;1;0
10.09;5827D7A1;1453;;;0;1;0;1;1
10.09;585E8CEE;1406;;;1;1;0;1;1
10.09;584EF026;1131;M;29;1;0;0;1;0
10.09;5800FAF6;1453;;;0;1;0;1;1
10.09;5858CEB1;1165;M;28;1;0;0;3;1
10.09;582245C4;1042;;;1;1;0;1;1
10.09;584D7D7C;1211;M;42;1;0;0;1;1
10.09;58588F7C;1046;;;1;1;0;1;0
10.09;5805C576;1148;M;59;1;0;0;1;1
10.09;58370C52;1154;M;31;1;0;0;1;1
10.09;584E6AB0;1108;F;69;1;0;0;1;1
10.09;584626CD;1122;M;58;1;0;0;1;1
10.09;58130AF1;1077;;;1;0;0;1;1
10.09;581C4071;1085;F;28;1;0;0;4;1
10.09;58377BE3;1043;;;1;0;0;1;1
10.09;5813FB2A;1051;;;0;1;0;1;1
10.09;584FC7FA;1215;M;49;1;0;0;1;0
10.09;5846EB0F;1087;;;0;1;0;1;1
10.09;581AB67F;1121;;;0;1;0;4;1
10.09;58143E19;1048;M;68;1;0;0;1;0
10.09;58112899;1048;;;0;1;0;2;1
10.09;581E9C20;1162;M;63;1;0;0;1;0
10.09;582F3272;1048;;;0;1;0;1;1
10.09;5834A3D0;1152;M;21;1;0;0;1;1
10.09;5849AB14;1047;;;1;1;0;1;1
10.09;582AF7D3;1071;;;1;1;0;1;0
10.09;5830330C;1453;;;0;1;0;1;1
10.09;58176E97;1141;;;1;0;0;1;1
10.09;584B6AE8;1211;M;42;1;0;0;1;1
10.09;580181DF;1122;M;53;1;0;0;1;0
10.09;58229230;1162;F;46;1;0;0;2;1
10.09;582771B8;1031;;;1;1;0;1;1
10.09;582878DD;1399;;;0;1;0;1;1
10.09;583D0631;1031;;;1;1;0;1;1
10.09;581D5382;1042;;;1;1;0;1;1
10.09;5823BAD4;1211;M;42;1;0;0;1;0
10.09;581DFCB9;1013;F;46;1;0;0;2;1
10.09;5837F9D2;1016;M;87;1;0;0;1;0
10.09;5807ED1E;1065;;;1;1;0;1;1
10.09;581E0DE6;1111;F;72;1;0;0;2;0
10.09;58341EF6;1074;;;1;1;0;3;1
10.09;58083A11;1015;F;39;1;0;0;1;1
10.09;5814B8E3;1108;;;0;1;0;1;1
10.09;5834ED58;1191;M;28;1;0;0;1;1
10.09;582D2FB8;1215;M;49;1;0;0;1;1
10.09;5813FF31;1108;M;38;1;0;0;5;0
10.09;585F7AE1;1162;F;48;1;0;0;3;1
10.09;580A483F;1253;;;0;1;0;1;1
10.09;584FED65;1172;;;1;1;0;3;1
10.09;582B2CD0;1118;;;0;1;0;1;0
10.09;581CE683;1082;;;0;1;0;2;1
10.09;5825E4D8;1211;M;42;1;0;0;1;0
10.09;581F15A8;1042;;;1;1;0;1;1
10.09;58011E17;1191;M;40;1;0;0;1;1
10.09;584BDA5D;1116;;;0;1;0;1;1
10.09;5834F37E;1087;;;0;1;0;2;1
10.09;5843A6E8;1051;;;1;0;0;1;1
10.09;584C83CF;1089;M;62;1;0;0;3;1
10.09;58146976;1062;;;0;1;0;4;1
10.09;583FA50A;1013;M;46;1;0;0;1;1
10.09;58211366;1147;M;79;1;0;0;1;0
10.09;584CAF27;1172;F;61;1;0;0;2;1
10.09;582767BC;1139;;;0;1;0;1;1
10.09;58463C77;1031;M;41;1;0;0;1;1
10.09;5824D9FC;1211;M;42;1;0;0;1;1
10.09;58301CDD;1211;M;42;1;0;0;1;0
10.09;582F7527;1052;F;69;1;0;0;2;0
10.09;5835F2B3;1145;F;36;1;0;0;2;1
10.09;580A8AFA;1237;;;0;1;0;1;1
10.09;58390074;1157;M;81;1;0;0;1;1
10.09;5844DD36;1121;M;35;1;0;0;1;0
10.09;5844BF27;1027;;;0;1;0;2;1
10.09;58160764;1239;M;63;1;0;0;3;0
10.09;5809767D;1135;;;0;1;0;1;1
10.09;584ACC9E;1147;;;1;1;0;3;1
10.09;582AAE34;1031;F;56;1;0;0;2;1
10.09;58347CB8;1066;;;0;1;0;1;1
10.09;581398EF;1108;M;38;1;0;0;1;0
10.09;581B2428;1149;;;0;1;0;1;1
10.09;58178B53;1085;M;61;1;0;0;1;0
10.09;5846CD66;1149;;;0;1;0;1;1
10.09;580CEC31;1045;F;55;1;0;0;1;1
10.09;58138DF6;1027;F;32;1;0;0;2;1
10.09;5847D498;1043;M;71;1;0;0;1;0
10.09;585998CF;1042;;;1;1;0;1;1
10.09;580D8857;1077;;;1;0;0;1;1
10.09;58286E6E;1013;;;1;0;0;2;1
10.09;584FB6B7;1156;;;1;0;0;1;0
10.09;5838AD4D;1119;F;35;1;0;0;4;1
10.09;582E97AE;1038;M;25;1;0;0;1;1
10.09;582045F3;1149;;;0;1;0;1;1
10.09;584229FD;1025;;;0;1;0;1;1
10.09;5803D2DD;1453;;;0;1;0;5;1
10.09;5802CB08;1453;;;0;1;0;1;1
10.09;580BD693;1117;;;1;1;0;1;1
10.09;581B269D;1181;M;66;1;0;0;1;1
10.09;5847800B;1055;F;40;1;0;0;1;0
10.09;58463BB2;1213;M;44;1;0;0;1;0
10.09;5806B64E;1035;M;63;1;0;0;2;0
10.09;584B8771;1149;;;0;1;0;1;1
10.09;580DFAC0;1149;M;26;1;0;0;2;1
10.09;5825ED11;1211;M;42;1;0;0;1;0
10.09;583ADE3A;1042;F;74;1;0;0;1;0
10.09;582441C0;1185;M;49;1;0;0;1;1
10.09;5801EFEF;1016;M;64;1;0;0;1;0
10.09;5806F6B5;1158;;;0;1;0;1;0
10.09;583CCCDF;1138;;;0;1;0;1;1
10.09;5817965B;1211;M;65;1;0;0;1;0
10.09;580027E8;1119;F;70;1;0;0;1;0
10.09;58498A3E;1042;;;1;1;0;1;1
10.09;5827A848;1024;F;75;1;0;0;1;1
10.09;58449E97;1211;M;42;1;0;0;1;1
10.09;5844D168;1364;;;0;1;0;3;1
10.09;585CD01C;1147;;;1;1;0;1;0
10.09;5833C18F;1054;;;0;1;0;1;1
10.09;582FF676;1054;;;0;1;0;1;1
10.09;583C3649;1453;;;0;1;0;1;1
10.09;5822F231;1162;M;49;1;0;0;2;1
10.09;5841E504;1031;F;43;1;0;0;1;0
10.09;5840FEF0;1171;;;0;1;0;1;1
10.09;580C1F0A;1253;;;0;1;0;1;1
10.09;580877EF;1147;F;38;1;0;0;2;1
10.09;580BFF1C;1055;;;0;1;0;1;0
10.09;58246366;1165;F;46;1;0;0;2;1
10.09;585CF39D;1103;;;0;1;0;1;1
10.09;581716E6;1195;F;39;1;0;0;3;1
10.09;58001675;1211;M;42;1;0;0;1;0
10.09;581CEA2F;1036;;;0;1;0;1;1
10.09;584BC4FE;1300;;;0;1;0;1;1
10.09;582E5C3B;1042;;;1;1;0;1;1
10.09;58366E6A;1106;M;55;1;0;0;2;0
10.09;5846A21E;1215;M;49;1;0;0;1;1
10.09;58056239;1035;F;86;1;0;0;1;0
10.09;585E7427;1162;F;43;1;0;0;2;1
10.09;5831FF7B;1037;;;0;1;0;3;1
10.09;58044196;1042;;;1;1;0;1;1
10.09;583E45D6;1117;;;1;1;0;1;1
10.09;581DDDF7;1151;F;67;1;0;0;1;1
10.09;583B7DE6;1027;;;1;1;0;1;0
10.09;583FAF10;1103;M;;1;1;0;1;0
10.09;5800E3ED;1044;M;25;1;0;0;2;1
10.09;5809AEC1;1142;M;42;1;0;0;4;1
10.09;58308DED;1037;;;0;1;0;3;1
10.09;582B3290;1162;M;44;1;0;0;1;0
10.09;581A982E;1215;M;49;1;0;0;1;0
10.09;583FF5DD;1192;F;82;1;0;0;2;0
10.09;58395E0D;1215;M;49;1;0;0;1;1
10.09;58314619;1211;M;42;1;0;0;1;0
10.09;58059E88;1095;M;73;1;0;0;1;0
10.09;581B23A8;1134;;;0;1;0;1;1
10.09;580DE766;1039;F;68;1;0;0;2;1
10.09;58052D89;1023;M;;1;0;0;1;0
10.09;583FDFDE;1116;;;0;1;0;1;1
10.09;58331C59;1052;;;0;1;0;5;1
10.09;5808657B;1203;M;42;1;0;0;1;0
10.09;583FCC3A;1055;;;0;1;0;1;1
10.09;5837601C;1087;;;0;1;0;1;1
10.09;581834A5;1399;;;0;1;0;1;1
10.09;581DFEF8;1453;;;0;1;0;1;0
10.09;5839733F;1238;F;58;1;0;0;1;1
10.09;58026F21;1149;;;0;1;0;1;1
10.09;582922A2;1089;M;34;1;0;0;1;1
10.09;5819AA86;1185;;;1;0;0;1;1
10.09;58243E86;1153;;;1;1;0;2;0
10.09;584D2496;1041;M;;1;0;0;1;0
10.09;5825A26E;1138;;;0;1;0;1;1
10.09;580FB9D9;1034;F;;1;0;0;1;0
10.09;583732F9;1101;;;0;1;0;1;1
10.09;585932C1;1222;F;34;1;0;0;3;1
10.09;581AE5F4;1453;;;0;1;0;1;0
10.09;582D036A;1052;F;85;1;0;0;1;1
10.09;581FBF50;1107;;;0;1;0;2;1
10.09;582C2634;1113;;;0;1;0;2;1
10.09;582F19DC;1139;F;;1;0;0;1;0
10.09;581426E4;1181;F;49;1;0;0;1;1
10.09;58425FAE;1191;M;59;1;0;0;1;0
10.09;58340653;1211;M;42;1;0;0;1;1
10.09;583CECA6;1196;M;57;1;0;0;1;0
10.09;583F6EF8;1013;M;46;1;0;0;1;1
10.09;580C8920;1032;F;47;1;0;0;1;0
10.09;583EEB0B;1173;F;22;1;0;0;2;1
10.09;5809B055;1202;M;;1;0;0;1;0
10.09;5858CD04;1013;M;51;1;0;0;1;1
10.09;580A9E97;1391;;;0;1;0;1;1
10.09;58193C09;1095;;;1;1;0;2;1
10.09;582401AB;1044;;;0;1;0;4;1
10.09;58085DEF;1126;M;90;1;0;0;1;0
10.09;58188439;1196;M;;1;0;0;1;0
10.09;585FE17B;1112;F;76;1;0;0;1;1
10.09;580CCF00;1098;F;48;1;0;0;1;1
10.09;582941CB;1114;M;38;1;0;0;3;1
10.09;583ED80F;1155;M;35;1;0;0;2;1
10.09;58040B20;1453;;;0;1;0;1;0
10.09;5819C2B9;1087;;;0;1;0;1;1
10.09;585CAA58;1112;;;0;1;0;1;1
10.09;58076343;1054;;;0;1;0;1;1
10.09;5810CBF5;1183;M;45;1;0;0;2;1
10.09;5820FC1D;1042;;;1;1;0;2;1
10.09;5800F50A;1062;F;25;1;0;0;2;1
10.09;583B0BD4;1048;;;0;1;0;2;1
10.09;580F3DD5;1132;M;37;1;0;0;3;1
10.09;5859BFFF;1082;;;1;0;0;1;1
10.09;5827AEB1;1126;F;75;1;0;0;1;1
10.09;5844C555;1145;M;46;1;0;0;1;1
10.09;5800C4C6;1151;;;1;1;0;4;1
10.09;583AD6C1;1039;F;45;1;0;0;1;1
10.09;58341441;1021;F;45;1;0;0;2;1
10.09;582D268E;1300;;;0;1;0;1;1
10.09;5809883E;1038;;;0;1;0;1;0
10.09;583EFD33;1325;;;0;1;0;2;1
10.09;5811AAB3;1223;F;45;1;0;0;2;0
10.09;5831B1E8;1211;M;42;1;0;0;1;0
10.09;581F617E;1051;;;0;1;0;1;1
10.09;583CBE8C;1453;;;0;1;0;1;1
10.09;582EB836;1031;M;43;1;0;0;2;1
10.09;58211103;1031;;;1;1;0;1;1
10.09;5819EB79;1103;;;0;1;0;1;1
10.09;580627C7;1044;M;20;1;0;0;1;1
10.09;583BBBC3;1211;M;42;1;0;0;1;1
10.09;5813CDA1;1149;M;;1;0;0;1;0
10.09;5831E3BD;1300;;;0;1;0;1;1
10.09;58032036;1061;F;41;1;0;0;3;1
10.09;580BAADA;1173;F;62;1;0;0;3;1
10.09;5848420B;1042;;;1;1;0;2;0
10.09;5806DCE9;1453;;;0;1;0;1;1
10.09;58006266;1171;M;38;1;0;0;1;0
10.09;585F3DCE;1139;M;60;1;0;0;1;1
10.09;5823C3B4;1211;M;65;1;0;0;1;1
10.09;581DDC14;1201;F;28;1;0;0;2;0
10.09;581A0283;1033;;;0;1;0;5;1
10.09;583911F2;1222;F;66;1;0;0;2;0
10.09;583C09DF;1211;M;42;1;0;0;1;0
10.09;580D0BD6;1144;M;48;1;0;0;2;1
10.09;58194695;1214;F;53;1;0;0;2;1
10.09;582222AF;1108;F;42;1;0;0;1;1
10.09;58215F63;1039;M;53;1;0;0;3;1
10.09;581E7B20;1211;M;42;1;0;0;1;0
10.09;58197239;1211;M;42;1;0;0;1;1
10.09;582147C8;1453;;;0;1;0;1;1
10.09;581D6040;1052;F;71;1;0;0;2;1
10.09;5834E669;1062;;;0;1;0;1;0
10.09;585D47A7;1102;M;41;1;0;0;1;0
10.09;5819EF38;1103;;;0;1;0;3;1
10.09;585E84BB;1215;M;49;1;0;0;1;1
10.09;58140356;1384;;;0;1;0;1;1
10.09;58410E0F;1044;;;0;1;0;1;1
10.09;584DFCB2;1369;;;1;0;0;1;0
10.09;5800961E;1239;M;64;1;0;0;1;0
10.09;5837639C;1117;;;1;0;0;1;1
10.09;5858767D;1453;;;0;1;0;1;1
10.09;580142D4;1443;;;0;1;0;1;1
10.09;580A88F9;1214;F;60;1;0;0;1;0
10.09;5815B613;1164;M;48;1;0;0;1;0
10.09;5831F179;1098;M;57;1;0;0;1;1
10.09;5806ED8A;1042;;;1;1;0;1;1
10.09;5845DBD2;1188;F;27;1;0;0;2;1
10.09;582DD447;1211;M;42;1;0;0;1;1
10.09;5813BD72;1157;;;1;1;0;2;0
10.09;584F3F6A;1089;;;0;1;0;5;1
10.09;5824DAC6;1215;M;49;1;0;0;1;1
10.09;583C04EC;1192;M;;1;0;0;1;0
10.09;581A3C2A;1131;M;45;1;0;0;1;1
10.09;5807C723;1163;M;;1;0;0;1;0
10.09;582409F0;1221;M;40;1;0;0;1;1
10.09;58224D1D;1171;M;71;1;0;1;2;1
10.09;58368264;1013;;;1;0;0;1;1
10.09;583C2FAA;1042;;;1;1;0;1;0
10.09;581911DD;1116;M;67;1;0;0;2;1
10.09;585C79E0;1118;M;58;1;0;0;1;1
10.09;5847A014;1108;M;38;1;0;0;1;0
10.09;585C3164;1214;M;33;1;0;0;1;1
10.09;5822AB9E;1095;;;0;1;0;1;1
10.09;58379CFF;1115;;;0;1;0;1;1
10.09;580A1A04;1215;M;49;1;0;0;1;1
10.09;581A4E4C;1123;M;45;1;0;0;1;1
10.09;583FA056;1042;;;0;1;0;1;1
10.09;580B1B94;1046;M;52;1;0;1;1;1
10.09;5835FF46;1389;;;0;1;0;1;1
10.09;5827D0BD;1453;;;0;1;0;1;1
10.09;5838CF6F;1211;M;42;1;0;0;1;0
10.09;580D073A;1054;;;0;1;0;1;1
10.09;5836F428;1152;;;1;0;0;4;1
10.09;58025658;1211;M;42;1;0;0;1;0
10.09;5800E5A4;1118;;;1;1;0;2;1
10.09;580B9C0A;1135;;;1;1;0;1;0
10.09;5849F215;1214;F;56;1;0;0;1;0
10.09;5813F176;1087;F;80;1;0;0;1;1
10.09;5841FC44;1453;;;0;1;0;1;0
10.09;584C3047;1039;;;0;1;0;5;1
10.09;5800A1C5;1173;M;71;1;0;0;1;0
10.09;58076F7F;1193;;;0;1;0;4;1
10.09;5817BA88;1161;M;20;1;0;0;2;1
10.09;58066FA5;1215;M;49;1;0;0;1;1
10.09;582848A5;1213;;;1;1;0;2;1
10.09;5847FBBB;1165;M;88;1;0;0;1;0
10.09;584189BB;1133;M;64;1;0;0;2;0
10.09;583C8C1F;1165;F;69;1;0;0;1;1
10.09;58317B8E;1044;;;0;1;0;1;0
10.09;585DCA7B;1143;M;39;1;0;0;1;0
10.09;5821F77B;1148;;;1;1;0;1;1
10.09;58434A66;1042;;;1;1;0;1;1
10.09;58346002;1139;M;40;1;0;0;1;1
10.09;5848BBA3;1087;;;0;1;0;1;1
10.09;58045772;1145;;;1;1;0;1;1
10.09;5807AFB5;1192;F;32;1;0;0;1;1
10.09;584D44BC;1222;M;35;1;0;0;4;1
10.09;58413A77;1056;;;0;1;0;2;0
10.09;5817304F;1124;M;78;1;0;0;1;0
10.09;582EDBF3;1215;M;49;1;0;0;1;0
10.09;581F592B;1214;M;44;1;0;0;1;0
10.09;58011B3C;1214;M;70;1;0;0;1;0
10.09;58175042;1211;M;42;1;0;0;1;0
10.09;58086F5A;1535;;;1;1;0;1;1
10.09;585E4DCD;1103;;;0;1;0;1;1
10.09;584B0954;1211;M;42;1;0;0;1;1
10.09;58041BF6;1081;F;53;1;0;0;1;1
10.09;580A298E;1118;M;59;1;0;0;1;1
10.09;585AF022;1077;;;0;1;0;1;1
10.09;5821F53F;1118;;;0;1;0;2;1
10.09;580CC8DB;1144;F;57;1;0;0;2;1
10.09;584D9E65;1239;M;62;1;0;1;1;1
10.09;58001261;1443;;;0;1;0;2;0
10.09;58459D26;1138;;;0;1;0;1;1
10.09;5831E740;1153;F;48;1;0;0;1;1
10.09;58209C71;1144;F;32;1;0;0;1;1
10.09;583107EE;1013;F;46;1;0;0;1;1
10.09;580EF392;1113;F;50;1;0;0;1;1
10.09;5823EE96;1038;F;33;1;0;0;3;1
